date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:41:24	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:25%20GMT	https://www.fmsdental.com/metal-free-zirconium-crowns/cad-cam	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/metal-free-zirconium-crowns/cad-cam	(from https://www.fmsdental.com/metal-free-zirconium-crowns/)
17:41:26	2273/2273	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Aug%202020%2011:56:26%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Fcomposite-bonding%2F	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embed1749.json	(from https://www.fmsdental.com/composite-bonding/)
17:41:26	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:27%20GMT	https://www.fmsdental.com/?p=4289	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/index76d8.html	(from https://www.fmsdental.com/composite-bonding/)
17:41:28	2370/2370	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Aug%202020%2011:56:28%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Fcomposite-bonding%2F&format=xml	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embed5186	(from https://www.fmsdental.com/composite-bonding/)
17:41:29	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:30%20GMT	https://www.fmsdental.com/composite-bonding/endodontics-home	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/composite-bonding/endodontics-home.d8d.delayed	(from https://www.fmsdental.com/composite-bonding/)
17:41:30	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:31%20GMT	https://www.fmsdental.com/composite-bonding/endodontics-team	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/composite-bonding/endodontics-team	(from https://www.fmsdental.com/composite-bonding/)
17:41:31	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:32%20GMT	https://www.fmsdental.com/composite-bonding/endodontics-infrastructure	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/composite-bonding/endodontics-infrastructure	(from https://www.fmsdental.com/composite-bonding/)
17:41:32	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:33%20GMT	https://www.fmsdental.com/composite-bonding/root-canal-treatment	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/composite-bonding/root-canal-treatment	(from https://www.fmsdental.com/composite-bonding/)
17:41:33	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:34%20GMT	https://www.fmsdental.com/composite-bonding/single-visit-rct	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/composite-bonding/single-visit-rct	(from https://www.fmsdental.com/composite-bonding/)
17:41:35	105817/105817	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Aug%202020%2011:56:35%20GMT	https://www.fmsdental.com/single-visit-rct/	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/single-visit-rct/index.html	(from https://www.fmsdental.com/composite-bonding/)
17:41:35	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:36%20GMT	https://www.fmsdental.com/composite-bonding/micro-endodontics	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/composite-bonding/micro-endodontics.d92.delayed	(from https://www.fmsdental.com/composite-bonding/)
17:41:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:37%20GMT	https://www.fmsdental.com/composite-bonding/endodontic-laser-rct	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/composite-bonding/endodontic-laser-rct	(from https://www.fmsdental.com/composite-bonding/)
17:41:37	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:38%20GMT	https://www.fmsdental.com/composite-bonding/mutilated-teeth	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/composite-bonding/mutilated-teeth	(from https://www.fmsdental.com/composite-bonding/)
17:41:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:39%20GMT	https://www.fmsdental.com/composite-bonding/invisible-fillings	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/composite-bonding/invisible-fillings	(from https://www.fmsdental.com/composite-bonding/)
17:41:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:40%20GMT	https://www.fmsdental.com/composite-bonding/endodontics-cad-cam	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/composite-bonding/endodontics-cad-cam	(from https://www.fmsdental.com/composite-bonding/)
17:41:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:41%20GMT	https://www.fmsdental.com/composite-bonding/endodontics-faqs	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/composite-bonding/endodontics-faqs	(from https://www.fmsdental.com/composite-bonding/)
17:41:41	2263/2263	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Aug%202020%2011:56:42%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Ftooth-jewellery%2F	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embede229.json	(from https://www.fmsdental.com/tooth-jewellery/)
17:41:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:43%20GMT	https://www.fmsdental.com/?p=4292	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/index3ccf.html	(from https://www.fmsdental.com/tooth-jewellery/)
17:41:43	2360/2360	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Aug%202020%2011:56:44%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Ftooth-jewellery%2F&format=xml	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embedd3b3	(from https://www.fmsdental.com/tooth-jewellery/)
17:41:44	22463/22463	---M--	200	added ('OK')	image/jpeg	etag:%22b2a7c57698e1425a%22	https://i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/08/jewel-blog-1-424x291.jpg	C:/My%20Web%20Sites/DentalHome/i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/08/jewel-blog-1-424x291.jpg	(from https://www.fmsdental.com/tooth-jewellery/)
17:41:45	19998/19998	---M--	200	added ('OK')	image/jpeg	etag:%22c66f02d566c356cd%22	https://i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/06/TJ5-424x285.jpg	C:/My%20Web%20Sites/DentalHome/i2.wp.com/www.fmsdental.com/wp-content/uploads/2016/06/TJ5-424x285.jpg	(from https://www.fmsdental.com/tooth-jewellery/)
17:41:48	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:48%20GMT	https://www.fmsdental.com/?p=4295	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/index8ba8.html	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:41:48	2298/2298	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Aug%202020%2011:56:48%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Fbridal-smile-make-over%2F	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embedb3eb.json	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:41:49	2395/2395	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Aug%202020%2011:56:49%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Fbridal-smile-make-over%2F&format=xml	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embedb3c6	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:41:51	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:51%20GMT	https://www.fmsdental.com/bridal-smile-make-over/cosmetic-home	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bridal-smile-make-over/cosmetic-home.d9e.delayed	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:41:52	88377/88377	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Aug%202020%2011:56:52%20GMT	https://www.fmsdental.com/bridal-smile-make-over/fms-cosmetic-dentistry-team	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bridal-smile-make-over/fms-cosmetic-dentistry-team	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:41:54	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:56:55%20GMT	https://www.fmsdental.com/bridal-smile-make-over/tooth-whitening	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bridal-smile-make-over/tooth-whitening.da0.delayed	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:41:56	88377/88377	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Aug%202020%2011:56:56%20GMT	https://www.fmsdental.com/bridal-smile-make-over/veneers-laminates	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bridal-smile-make-over/veneers-laminates	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:41:59	88377/88377	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Aug%202020%2011:56:59%20GMT	https://www.fmsdental.com/bridal-smile-make-over/enamel-tooth-recountouring	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bridal-smile-make-over/enamel-tooth-recountouring.da2.delayed	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:42:02	88377/88377	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Aug%202020%2011:57:02%20GMT	https://www.fmsdental.com/bridal-smile-make-over/depigmentation	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bridal-smile-make-over/depigmentation.da3.delayed	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:42:05	88377/88377	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Aug%202020%2011:57:05%20GMT	https://www.fmsdental.com/bridal-smile-make-over/gum-recountouring	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bridal-smile-make-over/gum-recountouring.da4.delayed	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:42:07	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:08%20GMT	https://www.fmsdental.com/bridal-smile-make-over/minor-orthodontics	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bridal-smile-make-over/minor-orthodontics.da5.delayed	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:42:08	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:09%20GMT	https://www.fmsdental.com/bridal-smile-make-over/orthognathic-other-facial-surgeries	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bridal-smile-make-over/orthognathic-other-facial-surgeries	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:42:09	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:10%20GMT	https://www.fmsdental.com/bridal-smile-make-over/cosmetic-photo-gallery	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bridal-smile-make-over/cosmetic-photo-gallery	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:42:10	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:11%20GMT	https://www.fmsdental.com/bridal-smile-make-over/orths-faqs	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/bridal-smile-make-over/orths-faqs	(from https://www.fmsdental.com/bridal-smile-make-over/)
17:42:11	2278/2278	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Aug%202020%2011:57:12%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Finvisible-fillings%2F	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embed7112.json	(from https://www.fmsdental.com/invisible-fillings/)
17:42:12	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:13%20GMT	https://www.fmsdental.com/?p=6529	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/index4ced.html	(from https://www.fmsdental.com/invisible-fillings/)
17:42:13	2375/2375	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Aug%202020%2011:57:14%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Finvisible-fillings%2F&format=xml	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embedbc81	(from https://www.fmsdental.com/invisible-fillings/)
17:42:15	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:16%20GMT	https://www.fmsdental.com/invisible-fillings/endodontics-home	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/invisible-fillings/endodontics-home.dab.delayed	(from https://www.fmsdental.com/invisible-fillings/)
17:42:16	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:17%20GMT	https://www.fmsdental.com/invisible-fillings/endodontics-team	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/invisible-fillings/endodontics-team	(from https://www.fmsdental.com/invisible-fillings/)
17:42:17	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:18%20GMT	https://www.fmsdental.com/invisible-fillings/endodontics-infrastructure	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/invisible-fillings/endodontics-infrastructure	(from https://www.fmsdental.com/invisible-fillings/)
17:42:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:19%20GMT	https://www.fmsdental.com/invisible-fillings/root-canal-treatment	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/invisible-fillings/root-canal-treatment	(from https://www.fmsdental.com/invisible-fillings/)
17:42:19	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:20%20GMT	https://www.fmsdental.com/invisible-fillings/single-visit-rct	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/invisible-fillings/single-visit-rct	(from https://www.fmsdental.com/invisible-fillings/)
17:42:20	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:21%20GMT	https://www.fmsdental.com/invisible-fillings/micro-endodontics	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/invisible-fillings/micro-endodontics	(from https://www.fmsdental.com/invisible-fillings/)
17:42:21	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:22%20GMT	https://www.fmsdental.com/invisible-fillings/endodontic-laser-rct	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/invisible-fillings/endodontic-laser-rct	(from https://www.fmsdental.com/invisible-fillings/)
17:42:22	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:23%20GMT	https://www.fmsdental.com/invisible-fillings/mutilated-teeth	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/invisible-fillings/mutilated-teeth	(from https://www.fmsdental.com/invisible-fillings/)
17:42:23	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:24%20GMT	https://www.fmsdental.com/invisible-fillings/invisible-fillings	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/invisible-fillings/invisible-fillings	(from https://www.fmsdental.com/invisible-fillings/)
17:42:24	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:25%20GMT	https://www.fmsdental.com/invisible-fillings/endodontics-cad-cam	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/invisible-fillings/endodontics-cad-cam	(from https://www.fmsdental.com/invisible-fillings/)
17:42:25	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:26%20GMT	https://www.fmsdental.com/invisible-fillings/endodontics-faqs	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/invisible-fillings/endodontics-faqs	(from https://www.fmsdental.com/invisible-fillings/)
17:42:26	2318/2318	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Aug%202020%2011:57:27%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Ftiming-of-braces-treatment%2F	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embed6db5.json	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:27	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:28%20GMT	https://www.fmsdental.com/?p=4226	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/index2719.html	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:28	2415/2415	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Aug%202020%2011:57:29%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Ftiming-of-braces-treatment%2F&format=xml	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embeda40a	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:30	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:30%20GMT	https://www.fmsdental.com/timing-of-braces-treatment/orthodontics-home	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/timing-of-braces-treatment/orthodontics-home.db8.delayed	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:31	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:31%20GMT	https://www.fmsdental.com/timing-of-braces-treatment/orthodontics-team	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/timing-of-braces-treatment/orthodontics-team	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:32	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:32%20GMT	https://www.fmsdental.com/timing-of-braces-treatment/orthodontics-infrastructure	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/timing-of-braces-treatment/orthodontics-infrastructure	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:33	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:33%20GMT	https://www.fmsdental.com/timing-of-braces-treatment/malocclusion	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/timing-of-braces-treatment/malocclusion	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:34	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:34%20GMT	https://www.fmsdental.com/timing-of-braces-treatment/child-orthodontics	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/timing-of-braces-treatment/child-orthodontics	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:35	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:35%20GMT	https://www.fmsdental.com/timing-of-braces-treatment/adult-orthodontics	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/timing-of-braces-treatment/adult-orthodontics	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:36%20GMT	https://www.fmsdental.com/timing-of-braces-treatment/invisible-braces	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/timing-of-braces-treatment/invisible-braces	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:37	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:37%20GMT	https://www.fmsdental.com/timing-of-braces-treatment/surgical-orthodontics	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/timing-of-braces-treatment/surgical-orthodontics	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:37	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:38%20GMT	https://www.fmsdental.com/timing-of-braces-treatment/ortho-home-care	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/timing-of-braces-treatment/ortho-home-care	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:39%20GMT	https://www.fmsdental.com/timing-of-braces-treatment/orthodontic-emergencies	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/timing-of-braces-treatment/orthodontic-emergencies	(from https://www.fmsdental.com/timing-of-braces-treatment/)
17:42:40	2258/2258	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Aug%202020%2011:57:40%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Fclear-aligners%2F	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embedfbc9.json	(from https://www.fmsdental.com/clear-aligners/)
17:42:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:42%20GMT	https://www.fmsdental.com/?p=4229	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/index4f3e.html	(from https://www.fmsdental.com/clear-aligners/)
17:42:42	2355/2355	---MC-	200	added ('OK')	text/xml	date:Sun,%2002%20Aug%202020%2011:57:42%20GMT	https://www.fmsdental.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fmsdental.com%2Fclear-aligners%2F&format=xml	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-json/oembed/1.0/embed694b	(from https://www.fmsdental.com/clear-aligners/)
17:42:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:44%20GMT	https://www.fmsdental.com/clear-aligners/orthodontics-home	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/clear-aligners/orthodontics-home.dc4.delayed	(from https://www.fmsdental.com/clear-aligners/)
17:42:44	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:45%20GMT	https://www.fmsdental.com/clear-aligners/orthodontics-team	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/clear-aligners/orthodontics-team	(from https://www.fmsdental.com/clear-aligners/)
17:42:45	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:46%20GMT	https://www.fmsdental.com/clear-aligners/orthodontics-infrastructure	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/clear-aligners/orthodontics-infrastructure	(from https://www.fmsdental.com/clear-aligners/)
17:42:46	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:47%20GMT	https://www.fmsdental.com/clear-aligners/malocclusion	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/clear-aligners/malocclusion	(from https://www.fmsdental.com/clear-aligners/)
17:42:47	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:48%20GMT	https://www.fmsdental.com/clear-aligners/child-orthodontics	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/clear-aligners/child-orthodontics	(from https://www.fmsdental.com/clear-aligners/)
17:42:48	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:49%20GMT	https://www.fmsdental.com/clear-aligners/adult-orthodontics	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/clear-aligners/adult-orthodontics	(from https://www.fmsdental.com/clear-aligners/)
17:42:49	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:50%20GMT	https://www.fmsdental.com/clear-aligners/invisible-braces	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/clear-aligners/invisible-braces	(from https://www.fmsdental.com/clear-aligners/)
17:42:50	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:51%20GMT	https://www.fmsdental.com/clear-aligners/surgical-orthodontics	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/clear-aligners/surgical-orthodontics	(from https://www.fmsdental.com/clear-aligners/)
17:42:51	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:52%20GMT	https://www.fmsdental.com/clear-aligners/ortho-home-care	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/clear-aligners/ortho-home-care	(from https://www.fmsdental.com/clear-aligners/)
17:42:52	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Aug%202020%2011:57:53%20GMT	https://www.fmsdental.com/clear-aligners/orthodontic-emergencies	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/clear-aligners/orthodontic-emergencies	(from https://www.fmsdental.com/clear-aligners/)
17:42:53	12271/12271	---M--	200	added ('OK')	image/jpeg	etag:%2248637a9df6c4981d%22	https://i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/17.jpg?fit=270%2C203&ssl=1	C:/My%20Web%20Sites/DentalHome/i1.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/177dc2.jpg	(from https://www.fmsdental.com/clear-aligners/)
17:42:55	25958/25958	---M--	200	added ('OK')	image/jpeg	etag:%22a64e1969cf602bb5%22	https://i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/18.jpg?fit=610%2C386&ssl=1	C:/My%20Web%20Sites/DentalHome/i0.wp.com/www.fmsdental.com/wp-content/uploads/2016/05/180a41.jpg	(from https://www.fmsdental.com/clear-aligners/)
17:42:56	15060/15060	---M--	200	added ('OK')	image/png	etag:%223ad4-59bc6041888a7%22	https://www.fmsdental.com/wp-content/uploads/2018/01/Best-Cosmetic-Dentist-FMS-DENTAL-Hyderabad-India.png	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-content/uploads/2018/01/Best-Cosmetic-Dentist-FMS-DENTAL-Hyderabad-India.png	(from https://www.fmsdental.com/dental-implants/)
17:42:57	3967/3967	---M--	200	added ('OK')	image/jpeg	etag:%22f7f-560c14c09a899%22	https://www.fmsdental.com/wp-content/uploads/2016/06/Ligaya-Ignacio-Rafael-150x150.jpg	C:/My%20Web%20Sites/DentalHome/www.fmsdental.com/wp-content/uploads/2016/06/Ligaya-Ignacio-Rafael-150x150.jpg	(from https://www.fmsdental.com/dental-implants/)
